Date/time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source hostname,Destination hostname,Source port,Destination port,Destination service,Direction,Connections built,Connections torn down
13/Apr/2011 08:54:32,Info,Built,ASA-session-6-302013,TCP,192.168.2.116,192.168.1.6,(empty),(empty),1168,135,epmap,inbound,1,0
13/Apr/2011 08:54:32,Info,Built,ASA-session-6-302013,TCP,192.168.2.116,192.168.1.6,(empty),(empty),1169,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:33,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.112,192.168.1.2,(empty),(empty),4270,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:54:33,Info,Built,ASA-session-6-302013,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1750,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:34,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1750,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:34,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:34,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:34,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:34,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:34,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.11,192.168.1.6,(empty),(empty),1655,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:35,Info,Built,ASA-session-6-302013,TCP,192.168.2.106,192.168.1.6,(empty),(empty),3229,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:35,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.106,192.168.1.6,(empty),(empty),3229,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:35,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4824,135,epmap,inbound,0,1
13/Apr/2011 08:54:35,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4823,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.13,192.168.1.6,(empty),(empty),1214,135,epmap,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.13,192.168.1.6,(empty),(empty),1215,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.13,192.168.1.6,(empty),(empty),1215,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.13,192.168.1.6,(empty),(empty),1216,135,epmap,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.13,192.168.1.6,(empty),(empty),1217,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.28,192.168.1.6,(empty),(empty),4684,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.84,192.168.1.6,(empty),(empty),4232,135,epmap,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1051,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.84,192.168.1.6,(empty),(empty),4233,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1052,135,epmap,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.121,192.168.1.6,(empty),(empty),1054,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1053,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.121,192.168.1.6,(empty),(empty),1054,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.14,192.168.1.6,(empty),(empty),1053,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.84,192.168.1.6,(empty),(empty),4234,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.84,192.168.1.6,(empty),(empty),4234,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.84,192.168.1.6,(empty),(empty),4235,135,epmap,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.84,192.168.1.6,(empty),(empty),4236,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2622,135,epmap,inbound,0,1
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2623,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2625,135,epmap,inbound,0,1
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.67,192.168.1.6,(empty),(empty),2626,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.45,192.168.1.2,(empty),(empty),3283,135,epmap,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302015,UDP,192.168.2.45,192.168.1.2,(empty),(empty),60167,53,domain,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302015,UDP,192.168.2.45,192.168.1.14,(empty),(empty),3284,389,389_udp,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1435,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1436,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1436,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1437,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1435,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.98,192.168.1.6,(empty),(empty),1437,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302015,UDP,192.168.2.45,192.168.1.2,(empty),(empty),65499,53,domain,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.45,192.168.1.14,(empty),(empty),3285,135,epmap,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4841,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4842,135,epmap,inbound,1,0
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4843,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1102,135,epmap,inbound,0,1
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1103,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1105,135,epmap,inbound,0,1
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4843,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.102,192.168.1.6,(empty),(empty),1106,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:36,Info,Built,ASA-session-6-302013,TCP,192.168.2.95,192.168.1.6,(empty),(empty),1727,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:36,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.95,192.168.1.6,(empty),(empty),1727,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:37,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.127,192.168.1.14,(empty),(empty),1747,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:54:37,Info,Built,ASA-session-6-302013,TCP,192.168.2.138,192.168.1.6,(empty),(empty),2493,135,epmap,inbound,1,0
13/Apr/2011 08:54:37,Info,Built,ASA-session-6-302013,TCP,192.168.2.138,192.168.1.6,(empty),(empty),2494,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:37,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.138,192.168.1.6,(empty),(empty),2494,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:37,Info,Built,ASA-session-6-302013,TCP,192.168.2.138,192.168.1.6,(empty),(empty),2495,135,epmap,inbound,1,0
13/Apr/2011 08:54:37,Info,Built,ASA-session-6-302013,TCP,192.168.2.138,192.168.1.6,(empty),(empty),2496,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:38,Info,Built,ASA-session-6-302013,TCP,192.168.2.17,192.168.1.6,(empty),(empty),1625,135,epmap,inbound,1,0
13/Apr/2011 08:54:38,Info,Built,ASA-session-6-302013,TCP,192.168.2.17,192.168.1.6,(empty),(empty),1626,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:38,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.17,192.168.1.6,(empty),(empty),1626,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:38,Info,Built,ASA-session-6-302013,TCP,192.168.2.17,192.168.1.6,(empty),(empty),1627,135,epmap,inbound,1,0
13/Apr/2011 08:54:38,Info,Built,ASA-session-6-302013,TCP,192.168.2.17,192.168.1.6,(empty),(empty),1628,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:38,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.108,192.168.1.2,(empty),(empty),1118,389,389_udp,(empty),0,1
13/Apr/2011 08:54:39,Info,Built,ASA-session-6-302013,TCP,192.168.2.16,192.168.1.6,(empty),(empty),1107,135,epmap,inbound,1,0
13/Apr/2011 08:54:39,Info,Built,ASA-session-6-302013,TCP,192.168.2.16,192.168.1.6,(empty),(empty),1108,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.16,192.168.1.6,(empty),(empty),1108,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:39,Info,Built,ASA-session-6-302013,TCP,192.168.2.16,192.168.1.6,(empty),(empty),1109,135,epmap,inbound,1,0
13/Apr/2011 08:54:39,Info,Built,ASA-session-6-302013,TCP,192.168.2.16,192.168.1.6,(empty),(empty),1110,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:39,Info,Built,ASA-session-6-302013,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1751,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.127,192.168.1.6,(empty),(empty),1751,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3995,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:39,Info,Built,ASA-session-6-302013,TCP,192.168.2.46,192.168.1.6,(empty),(empty),2762,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.60,192.168.1.14,(empty),(empty),4375,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.46,192.168.1.6,(empty),(empty),2762,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.75,192.168.1.2,(empty),(empty),4852,49158,49158_tcp,(empty),0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.75,192.168.1.14,(empty),(empty),4857,49155,49155_tcp,(empty),0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.108,192.168.1.2,(empty),(empty),1121,389,389_udp,(empty),0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.108,192.168.1.2,(empty),(empty),1122,88,kerberos,(empty),0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.108,192.168.1.2,(empty),(empty),1123,88,kerberos,(empty),0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.108,192.168.1.2,(empty),(empty),1124,389,389_udp,(empty),0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.108,192.168.1.2,(empty),(empty),1127,88,kerberos,(empty),0,1
13/Apr/2011 08:54:39,Info,Teardown,ASA-session-6-302016,UDP,192.168.2.108,192.168.1.2,(empty),(empty),1131,88,kerberos,(empty),0,1
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1450,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:40,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1450,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:40,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3993,135,epmap,inbound,0,1
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.146,192.168.1.6,(empty),(empty),2856,135,epmap,inbound,1,0
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.146,192.168.1.6,(empty),(empty),2857,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:40,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.146,192.168.1.6,(empty),(empty),2857,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.28,192.168.1.6,(empty),(empty),4685,135,epmap,inbound,1,0
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.56,192.168.1.6,(empty),(empty),1441,135,epmap,inbound,1,0
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.28,192.168.1.6,(empty),(empty),4686,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.56,192.168.1.6,(empty),(empty),1442,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:40,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.28,192.168.1.6,(empty),(empty),4686,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:40,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.56,192.168.1.6,(empty),(empty),1442,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.56,192.168.1.6,(empty),(empty),1443,135,epmap,inbound,1,0
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.28,192.168.1.6,(empty),(empty),4687,135,epmap,inbound,1,0
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.56,192.168.1.6,(empty),(empty),1444,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302013,TCP,192.168.2.28,192.168.1.6,(empty),(empty),4688,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:40,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:41,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:41,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:41,Info,Built,ASA-session-6-302013,TCP,192.168.2.53,192.168.1.14,(empty),(empty),3005,445,microsoft-ds,inbound,1,0
13/Apr/2011 08:54:41,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.139,192.168.1.6,(empty),(empty),1126,135,epmap,inbound,0,1
13/Apr/2011 08:54:41,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.139,192.168.1.6,(empty),(empty),1127,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:41,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.139,192.168.1.6,(empty),(empty),1129,135,epmap,inbound,0,1
13/Apr/2011 08:54:41,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.139,192.168.1.6,(empty),(empty),1130,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:41,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:41,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:41,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1714,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:41,Info,Built,ASA-session-6-302013,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4844,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:41,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.34,192.168.1.6,(empty),(empty),4844,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:41,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:41,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:41,Info,Built,ASA-session-6-302013,TCP,192.168.2.93,192.168.1.2,(empty),(empty),4351,445,microsoft-ds,inbound,1,0
13/Apr/2011 08:54:41,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4497,135,epmap,inbound,0,1
13/Apr/2011 08:54:41,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.71,192.168.1.6,(empty),(empty),4499,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:42,Info,Built,ASA-session-6-302013,TCP,192.168.2.52,192.168.1.6,(empty),(empty),1686,135,epmap,inbound,1,0
13/Apr/2011 08:54:42,Info,Built,ASA-session-6-302013,TCP,192.168.2.52,192.168.1.6,(empty),(empty),1687,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.52,192.168.1.6,(empty),(empty),1687,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:42,Info,Built,ASA-session-6-302013,TCP,192.168.2.49,192.168.1.6,(empty),(empty),1551,135,epmap,inbound,1,0
13/Apr/2011 08:54:42,Info,Built,ASA-session-6-302013,TCP,192.168.2.49,192.168.1.6,(empty),(empty),1552,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.49,192.168.1.6,(empty),(empty),1552,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.73,192.168.1.6,(empty),(empty),1093,135,epmap,inbound,0,1
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.73,192.168.1.6,(empty),(empty),1094,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.73,192.168.1.6,(empty),(empty),1096,135,epmap,inbound,0,1
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.73,192.168.1.6,(empty),(empty),1097,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1712,135,epmap,inbound,0,1
13/Apr/2011 08:54:42,Info,Built,ASA-session-6-302013,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1451,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.85,192.168.1.6,(empty),(empty),1451,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:42,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:43,Info,Built,ASA-session-6-302013,TCP,192.168.2.95,192.168.1.6,(empty),(empty),1728,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.95,192.168.1.6,(empty),(empty),1728,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:43,Info,Built,ASA-session-6-302013,TCP,192.168.2.121,192.168.1.6,(empty),(empty),1055,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.121,192.168.1.6,(empty),(empty),1055,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:43,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:43,Info,Built,ASA-session-6-302020,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,inbound,1,0
13/Apr/2011 08:54:43,Info,Built,ASA-session-6-302013,TCP,192.168.2.152,192.168.1.2,(empty),(empty),1856,445,microsoft-ds,inbound,1,0
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.151,192.168.1.2,(empty),(empty),2922,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.27,192.168.1.2,(empty),(empty),4494,445,microsoft-ds,inbound,0,1
13/Apr/2011 08:54:43,Info,Built,ASA-session-6-302013,TCP,192.168.2.61,192.168.1.6,(empty),(empty),3999,135,epmap,inbound,1,0
13/Apr/2011 08:54:43,Info,Built,ASA-session-6-302013,TCP,192.168.2.61,192.168.1.6,(empty),(empty),4000,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.61,192.168.1.6,(empty),(empty),4000,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:43,Info,Built,ASA-session-6-302013,TCP,192.168.2.61,192.168.1.6,(empty),(empty),4001,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:43,Info,Built,ASA-session-6-302013,TCP,192.168.2.46,192.168.1.6,(empty),(empty),2763,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:43,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.46,192.168.1.6,(empty),(empty),2763,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:44,Info,Built,ASA-session-6-302013,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1718,135,epmap,inbound,1,0
13/Apr/2011 08:54:44,Info,Built,ASA-session-6-302013,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1719,43032,43032_tcp,inbound,1,0
13/Apr/2011 08:54:44,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1719,43032,43032_tcp,inbound,0,1
13/Apr/2011 08:54:44,Info,Built,ASA-session-6-302013,TCP,192.168.2.64,192.168.1.6,(empty),(empty),1720,43025,43025_tcp,inbound,1,0
13/Apr/2011 08:54:44,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.17,192.168.1.6,(empty),(empty),1624,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:45,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.59,192.168.1.6,(empty),(empty),3043,135,epmap,inbound,0,1
13/Apr/2011 08:54:45,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.59,192.168.1.6,(empty),(empty),3044,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:45,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.59,192.168.1.6,(empty),(empty),3046,135,epmap,inbound,0,1
13/Apr/2011 08:54:45,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.59,192.168.1.6,(empty),(empty),3047,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:45,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:45,Info,Teardown,ASA-session-6-302021,ICMP,(empty),(empty),(empty),(empty),(empty),(empty),(empty)_icmp,(empty),0,1
13/Apr/2011 08:54:45,Info,Teardown,ASA-session-6-302014,TCP,192.168.2.16,192.168.1.6,(empty),(empty),1106,43025,43025_tcp,inbound,0,1
13/Apr/2011 08:54:45,Info,Built,ASA-session-6-302015,UDP,192.168.2.145,192.168.1.2,(empty),(empty),65513,53,domain,inbound,1,0
